blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
1684,oil,1924,2954,3227,2124,2329,2692,2978,3979,3042,2022-02-17,PIXEL_0246,1.0859084024454813,6.949220885898577
1852,oil,2026,3260,3524,2242,2567,2963,3198,4236,3433,2022-02-22,PIXEL_0246,1.0859084024454813,6.949220885898577
1676,oil,2006,3392,3914,2316,2562,3236,3480,4633,3560,2022-02-27,PIXEL_0246,1.0859084024454813,6.949220885898577
1629,oil,1850,2978,3403,2064,2286,2843,3120,4240,3514,2022-03-04,PIXEL_0246,1.0859084024454813,6.949220885898577
1438,oil,1777,3072,3493,2102,2376,2979,3203,4305,3467,2022-03-09,PIXEL_0246,1.0859084024454813,6.949220885898577
1640,oil,2006,4444,4678,1752,2443,4135,4483,3698,2661,2022-05-08,PIXEL_0246,1.0859084024454813,6.949220885898577
1485,oil,1808,4094,4366,1572,2182,3718,4233,3306,2343,2022-05-13,PIXEL_0246,1.0859084024454813,6.949220885898577
1498,oil,1619,2569,2802,1654,1917,2381,2706,3395,3065,2022-06-02,PIXEL_0246,1.0859084024454813,6.949220885898577
1520,oil,1772,4172,4333,1447,2114,3768,4122,3231,2222,2022-07-07,PIXEL_0246,1.0859084024454813,6.949220885898577
2436,oil,2808,4608,5314,2776,3449,4686,5091,4695,3865,2022-10-20,PIXEL_0246,1.0859084024454813,6.949220885898577
1579,oil,1872,3917,4247,1564,2190,3690,4202,3039,2061,2022-10-30,PIXEL_0246,1.0859084024454813,6.949220885898577
2015,oil,2274,4696,4905,2082,2844,4344,4730,3693,2568,2022-11-19,PIXEL_0246,1.0859084024454813,6.949220885898577
1624,oil,1898,4062,4527,1650,2390,3927,4240,3230,2114,2022-12-04,PIXEL_0246,1.0859084024454813,6.949220885898577
1466,oil,1636,3524,3843,1515,1991,3206,3546,3038,2178,2022-12-19,PIXEL_0246,1.0859084024454813,6.949220885898577
1592,oil,1787,3372,3638,1771,2247,3058,3383,3453,2602,2022-12-29,PIXEL_0246,1.0859084024454813,6.949220885898577
1984,oil,2240,3700,4015,2368,2746,3464,3718,3902,2928,2023-01-03,PIXEL_0246,1.0859084024454813,6.949220885898577
1700,oil,1892,3400,3844,2016,2501,3174,3515,3903,2945,2023-01-08,PIXEL_0246,1.0859084024454813,6.949220885898577
1984,oil,2178,3634,3978,2428,2801,3359,3644,4029,3029,2023-01-13,PIXEL_0246,1.0859084024454813,6.949220885898577
1590,oil,1750,3155,3490,1963,2317,2892,3219,3872,3049,2023-01-18,PIXEL_0246,1.0859084024454813,6.949220885898577
1532,oil,1734,2919,3343,1872,2242,2799,3202,3978,3070,2023-02-02,PIXEL_0246,1.0859084024454813,6.949220885898577
1744,oil,1871,2918,3329,2004,2311,2770,2979,3927,3098,2023-02-12,PIXEL_0246,1.0859084024454813,6.949220885898577
2864,oil,2980,3964,4037,3114,3447,3694,3897,4527,3747,2023-02-17,PIXEL_0246,1.0859084024454813,6.949220885898577
1524,oil,1747,2922,3368,1911,2319,2818,3004,4046,3203,2023-03-04,PIXEL_0246,1.0859084024454813,6.949220885898577
1862,oil,2088,3604,3968,2132,2633,3493,3762,4604,3638,2023-03-14,PIXEL_0246,1.0859084024454813,6.949220885898577
1783,oil,1983,3548,3872,2082,2523,3286,3562,4509,3714,2023-03-19,PIXEL_0246,1.0859084024454813,6.949220885898577
1672,oil,1974,3526,3864,1959,2412,3258,3568,3935,3143,2023-03-29,PIXEL_0246,1.0859084024454813,6.949220885898577
1844,oil,2100,3426,3771,2180,2461,3228,3595,4459,3931,2023-05-08,PIXEL_0246,1.0859084024454813,6.949220885898577
2222,oil,2438,4096,4768,2422,2958,4029,4388,4171,3144,2023-08-11,PIXEL_0246,1.0859084024454813,6.949220885898577
1458,oil,1746,3779,4749,1680,2275,3899,4324,3310,2253,2023-09-30,PIXEL_0246,1.0859084024454813,6.949220885898577
2414,oil,2460,4188,4111,2166,2544,3511,3866,3166,2288,2023-10-15,PIXEL_0246,1.0859084024454813,6.949220885898577
1502,oil,1692,3546,4166,1566,1989,3498,3960,2960,2120,2023-10-30,PIXEL_0246,1.0859084024454813,6.949220885898577
1450,oil,1766,4163,4730,1648,2201,3802,4332,3357,2344,2023-11-04,PIXEL_0246,1.0859084024454813,6.949220885898577
2454,oil,2658,4503,5055,2488,2939,4426,4836,3729,2666,2023-11-09,PIXEL_0246,1.0859084024454813,6.949220885898577
1476,oil,1701,3820,4342,1578,2142,3650,4078,3228,2206,2023-11-29,PIXEL_0246,1.0859084024454813,6.949220885898577
1464,oil,1690,3607,4092,1592,2059,3367,3722,3149,2232,2023-12-09,PIXEL_0246,1.0859084024454813,6.949220885898577
1507,oil,1709,3439,3809,1696,2102,3153,3515,3321,2369,2023-12-19,PIXEL_0246,1.0859084024454813,6.949220885898577
1615,oil,1861,3480,3776,1974,2321,3201,3490,3628,2618,2023-12-29,PIXEL_0246,1.0859084024454813,6.949220885898577
549,oil,761,2260,2348,817,1220,1782,2064,2469,1609,2022-01-03,PIXEL_0247,0.7670095459187293,6.919183134357305
378,oil,760,2232,2519,913,1410,1922,2158,2633,1621,2022-01-08,PIXEL_0247,0.7670095459187293,6.919183134357305
528,oil,837,2388,2475,977,1408,1841,2117,2790,1881,2022-01-23,PIXEL_0247,0.7670095459187293,6.919183134357305
1896,oil,2028,3142,3307,2186,2497,2799,3038,3686,2760,2022-01-28,PIXEL_0247,0.7670095459187293,6.919183134357305
1643,oil,1874,3512,3526,2138,2492,2940,3191,3945,3006,2022-02-02,PIXEL_0247,0.7670095459187293,6.919183134357305
1988,oil,2320,3720,3971,2570,3034,3344,3586,4215,3109,2022-02-07,PIXEL_0247,0.7670095459187293,6.919183134357305
2028,oil,2216,3424,3560,2362,2708,3058,3277,4048,3174,2022-02-22,PIXEL_0247,0.7670095459187293,6.919183134357305
1578,oil,1791,3162,3382,2010,2384,2711,2993,4164,3259,2022-03-04,PIXEL_0247,0.7670095459187293,6.919183134357305
1576,oil,1874,3546,3769,1922,2441,3141,3433,4079,3167,2022-03-14,PIXEL_0247,0.7670095459187293,6.919183134357305
1903,oil,2252,4376,4598,2058,2730,3915,4286,3772,2705,2022-03-29,PIXEL_0247,0.7670095459187293,6.919183134357305
1556,oil,1920,4676,5034,1664,2388,4101,4639,3329,2291,2022-04-23,PIXEL_0247,0.7670095459187293,6.919183134357305
1682,oil,2056,4860,5231,1776,2540,4319,4913,3620,2433,2022-05-08,PIXEL_0247,0.7670095459187293,6.919183134357305
1410,oil,1714,4373,4646,1441,2117,3819,4410,3135,2085,2022-05-13,PIXEL_0247,0.7670095459187293,6.919183134357305
1428,oil,1722,4368,4630,1453,2125,3811,4398,3137,2090,2022-05-13,PIXEL_0247,0.7670095459187293,6.919183134357305
1116,oil,1668,4688,4869,1447,2256,4021,4534,3277,2149,2022-05-18,PIXEL_0247,0.7670095459187293,6.919183134357305
1495,oil,1840,4956,5398,1492,2313,4327,4971,3453,2187,2022-05-23,PIXEL_0247,0.7670095459187293,6.919183134357305
1458,oil,1693,4264,4555,1451,2103,3727,4289,3088,2039,2022-06-02,PIXEL_0247,0.7670095459187293,6.919183134357305
1429,oil,1704,4183,4549,1450,2145,3784,4310,3091,2008,2022-06-17,PIXEL_0247,0.7670095459187293,6.919183134357305
1426,oil,1693,4204,4686,1424,2135,3721,4222,3153,2051,2022-07-07,PIXEL_0247,0.7670095459187293,6.919183134357305
1522,oil,1696,3980,4249,1570,2127,3353,3942,3238,2214,2022-08-11,PIXEL_0247,0.7670095459187293,6.919183134357305
1470,oil,1805,4504,5046,1596,2412,4076,4425,3800,2406,2022-09-25,PIXEL_0247,0.7670095459187293,6.919183134357305
1462,oil,1791,4672,5039,1464,2325,3998,4622,3642,2375,2022-10-10,PIXEL_0247,0.7670095459187293,6.919183134357305
1614,oil,1869,3862,4256,1632,2311,3537,3847,3342,2220,2022-10-25,PIXEL_0247,0.7670095459187293,6.919183134357305
1550,oil,1784,3792,4112,1558,2151,3357,3788,3241,2260,2022-10-30,PIXEL_0247,0.7670095459187293,6.919183134357305
1452,oil,1706,3226,3433,1642,2144,2868,3134,3288,2331,2022-12-14,PIXEL_0247,0.7670095459187293,6.919183134357305
1487,oil,1642,3216,3368,1620,2074,2769,3099,3266,2382,2022-12-19,PIXEL_0247,0.7670095459187293,6.919183134357305
1532,oil,1725,3304,3439,1762,2232,2860,3158,3432,2535,2022-12-29,PIXEL_0247,0.7670095459187293,6.919183134357305
1640,oil,1974,3544,3694,2058,2549,3141,3356,3666,2649,2023-01-03,PIXEL_0247,0.7670095459187293,6.919183134357305
1589,oil,1872,3482,3591,2018,2441,2993,3301,3652,2684,2023-01-08,PIXEL_0247,0.7670095459187293,6.919183134357305
1790,oil,2102,3586,3731,2160,2674,3141,3396,3692,2688,2023-01-13,PIXEL_0247,0.7670095459187293,6.919183134357305
1584,oil,1774,3302,3433,1961,2383,2803,3086,3721,2766,2023-01-18,PIXEL_0247,0.7670095459187293,6.919183134357305
1636,oil,1828,3414,3637,2144,2537,2924,3232,4087,3044,2023-01-28,PIXEL_0247,0.7670095459187293,6.919183134357305
1543,oil,1789,3376,3615,2100,2504,2904,3137,4327,3165,2023-02-02,PIXEL_0247,0.7670095459187293,6.919183134357305
1762,oil,2010,3714,3928,2358,2780,3195,3498,4653,3375,2023-02-12,PIXEL_0247,0.7670095459187293,6.919183134357305
2730,oil,3032,3994,4092,3084,3386,3669,3907,4275,3359,2023-02-17,PIXEL_0247,0.7670095459187293,6.919183134357305
1786,oil,2178,3724,4058,2614,3123,3412,3635,4383,3237,2023-02-22,PIXEL_0247,0.7670095459187293,6.919183134357305
1540,oil,1800,3338,3591,2056,2436,2937,3192,4163,3060,2023-03-04,PIXEL_0247,0.7670095459187293,6.919183134357305
1746,oil,1865,3287,3545,1962,2387,2903,3195,4054,3057,2023-03-09,PIXEL_0247,0.7670095459187293,6.919183134357305
1662,oil,1913,3666,3957,1957,2492,3270,3624,4209,3130,2023-03-14,PIXEL_0247,0.7670095459187293,6.919183134357305
1428,oil,1880,4620,5021,1662,2460,4109,4656,3528,2410,2023-04-13,PIXEL_0247,0.7670095459187293,6.919183134357305
1680,oil,2004,4704,5053,1778,2423,4156,4748,3459,2378,2023-04-18,PIXEL_0247,0.7670095459187293,6.919183134357305
1464,oil,1816,4516,4848,1556,2243,4051,4637,3485,2369,2023-05-08,PIXEL_0247,0.7670095459187293,6.919183134357305
3200,oil,3122,4620,4888,2908,3326,4261,4716,3912,3409,2023-06-27,PIXEL_0247,0.7670095459187293,6.919183134357305
1520,oil,1770,4144,4539,1530,2168,3752,4170,3236,2078,2023-09-20,PIXEL_0247,0.7670095459187293,6.919183134357305
1682,oil,1898,4520,4955,1580,2242,4008,4595,3421,2216,2023-09-25,PIXEL_0247,0.7670095459187293,6.919183134357305
1583,oil,1840,4010,4429,1642,2286,3663,4074,3176,2080,2023-10-10,PIXEL_0247,0.7670095459187293,6.919183134357305
1744,oil,1955,4208,4597,1716,2340,3715,4236,3236,2178,2023-10-15,PIXEL_0247,0.7670095459187293,6.919183134357305
1481,oil,1702,3908,4189,1472,2077,3439,3925,3130,2136,2023-10-25,PIXEL_0247,0.7670095459187293,6.919183134357305
1428,oil,1736,3956,4261,1511,2179,3549,3915,3220,2135,2023-10-30,PIXEL_0247,0.7670095459187293,6.919183134357305
1480,oil,1794,4132,4462,1624,2256,3576,4062,3294,2233,2023-11-04,PIXEL_0247,0.7670095459187293,6.919183134357305
1592,oil,1778,3818,4126,1567,2135,3366,3837,3226,2215,2023-11-14,PIXEL_0247,0.7670095459187293,6.919183134357305
1391,oil,1676,3494,3801,1492,2098,3195,3475,3035,2059,2023-11-29,PIXEL_0247,0.7670095459187293,6.919183134357305
1412,oil,1658,3451,3660,1469,2064,3079,3399,3049,2095,2023-12-09,PIXEL_0247,0.7670095459187293,6.919183134357305
1520,oil,1740,3586,3772,1612,2155,3120,3553,3120,2216,2023-12-14,PIXEL_0247,0.7670095459187293,6.919183134357305
1418,oil,1659,3445,3597,1504,2053,3030,3342,3066,2150,2023-12-19,PIXEL_0247,0.7670095459187293,6.919183134357305
1443,oil,1656,3469,3574,1585,2065,3002,3297,3098,2231,2023-12-24,PIXEL_0247,0.7670095459187293,6.919183134357305
1395,oil,1696,3518,3713,1652,2247,3095,3388,3233,2222,2023-12-29,PIXEL_0247,0.7670095459187293,6.919183134357305
539,oil,705,2190,2392,758,1212,1776,2049,3033,2111,2022-01-03,PIXEL_0248,0.9745062535619436,6.983334651585399
526,oil,838,2262,2545,992,1441,1910,2154,3090,2013,2022-01-08,PIXEL_0248,0.9745062535619436,6.983334651585399
519,oil,735,2236,2336,1060,1412,1739,2019,3317,2385,2022-01-23,PIXEL_0248,0.9745062535619436,6.983334651585399
1892,oil,2056,2952,3142,2224,2505,2692,2861,3925,3110,2022-01-28,PIXEL_0248,0.9745062535619436,6.983334651585399
1796,oil,2140,2944,3105,2428,2639,2748,2881,3783,3173,2022-02-07,PIXEL_0248,0.9745062535619436,6.983334651585399
1947,oil,2072,2666,2842,2232,2416,2513,2658,3741,3423,2022-02-12,PIXEL_0248,0.9745062535619436,6.983334651585399
1958,oil,2058,2852,3086,2306,2515,2625,2805,4084,3727,2022-02-22,PIXEL_0248,0.9745062535619436,6.983334651585399
1626,oil,1808,2762,2971,2072,2310,2485,2720,4188,3834,2022-03-04,PIXEL_0248,0.9745062535619436,6.983334651585399
1794,oil,1977,3008,3233,2252,2516,2793,3106,4351,3987,2022-03-14,PIXEL_0248,0.9745062535619436,6.983334651585399
1973,oil,2124,3334,3540,2206,2593,3049,3225,3967,3345,2022-03-29,PIXEL_0248,0.9745062535619436,6.983334651585399
1672,oil,2060,4896,5314,1754,2558,4457,5071,3876,2710,2022-05-08,PIXEL_0248,0.9745062535619436,6.983334651585399
1454,oil,1798,4419,4729,1562,2311,3946,4533,3695,2751,2022-05-13,PIXEL_0248,0.9745062535619436,6.983334651585399
1490,oil,1838,5087,5342,1560,2440,4264,4840,3907,2736,2022-05-23,PIXEL_0248,0.9745062535619436,6.983334651585399
1514,oil,1806,4316,4418,1623,2351,3721,4183,3766,2872,2022-06-02,PIXEL_0248,0.9745062535619436,6.983334651585399
1590,oil,1867,4704,4701,1658,2437,3925,4418,3633,2494,2022-07-07,PIXEL_0248,0.9745062535619436,6.983334651585399
1395,oil,1715,4090,4217,1718,2390,3295,3696,4373,3376,2022-08-11,PIXEL_0248,0.9745062535619436,6.983334651585399
1542,oil,1768,5024,5343,1494,2242,4292,4940,3681,2599,2022-10-20,PIXEL_0248,0.9745062535619436,6.983334651585399
1782,oil,2024,6028,6421,1650,2628,5159,5828,3720,2358,2022-10-25,PIXEL_0248,0.9745062535619436,6.983334651585399
1462,oil,1755,5007,5150,1460,2251,4142,4938,3376,2329,2022-10-30,PIXEL_0248,0.9745062535619436,6.983334651585399
1478,oil,1683,3954,4147,1526,2089,3371,3895,3364,2381,2022-11-29,PIXEL_0248,0.9745062535619436,6.983334651585399
1620,oil,1838,4088,4184,1700,2276,3425,3929,3612,2539,2022-12-09,PIXEL_0248,0.9745062535619436,6.983334651585399
1672,oil,1894,3912,3978,1745,2313,3306,3667,3586,2518,2022-12-14,PIXEL_0248,0.9745062535619436,6.983334651585399
1501,oil,1633,3415,3487,1607,2064,2854,3226,3550,2640,2022-12-19,PIXEL_0248,0.9745062535619436,6.983334651585399
1585,oil,1756,3448,3592,1828,2312,2892,3246,4000,3061,2022-12-29,PIXEL_0248,0.9745062535619436,6.983334651585399
1882,oil,2160,3734,3974,2344,2807,3344,3575,4195,3136,2023-01-03,PIXEL_0248,0.9745062535619436,6.983334651585399
1673,oil,1868,3558,3779,2128,2604,3102,3404,4353,3331,2023-01-08,PIXEL_0248,0.9745062535619436,6.983334651585399
2256,oil,2362,3944,4123,2604,3070,3554,3749,4516,3397,2023-01-13,PIXEL_0248,0.9745062535619436,6.983334651585399
1604,oil,1803,3322,3572,2088,2529,2859,3152,4337,3377,2023-01-18,PIXEL_0248,0.9745062535619436,6.983334651585399
1738,oil,1940,3388,3761,2228,2672,3021,3355,4687,3662,2023-01-28,PIXEL_0248,0.9745062535619436,6.983334651585399
1587,oil,1778,2892,3068,2030,2269,2533,2678,4229,3491,2023-02-02,PIXEL_0248,0.9745062535619436,6.983334651585399
2008,oil,2154,3288,3431,2460,2781,2934,3144,4910,4034,2023-02-12,PIXEL_0248,0.9745062535619436,6.983334651585399
2972,oil,3110,3880,3922,3280,3559,3622,3757,4619,3974,2023-02-17,PIXEL_0248,0.9745062535619436,6.983334651585399
1758,oil,2292,3524,3883,2726,3120,3312,3467,4841,3845,2023-02-22,PIXEL_0248,0.9745062535619436,6.983334651585399
1643,oil,1852,3050,3314,2166,2455,2665,2855,4445,3786,2023-03-04,PIXEL_0248,0.9745062535619436,6.983334651585399
1658,oil,1990,4096,4298,1902,2526,3567,4006,4277,3474,2023-03-29,PIXEL_0248,0.9745062535619436,6.983334651585399
1576,oil,1966,4451,4596,1944,2548,3703,4189,4187,3278,2023-04-13,PIXEL_0248,0.9745062535619436,6.983334651585399
2146,oil,2516,4916,4943,2340,2945,4104,4692,4307,3337,2023-04-18,PIXEL_0248,0.9745062535619436,6.983334651585399
1529,oil,1811,4836,5271,1550,2299,4308,5030,3746,2716,2023-05-08,PIXEL_0248,0.9745062535619436,6.983334651585399
1498,oil,1799,5112,4954,1625,2382,3934,4610,4055,2856,2023-06-12,PIXEL_0248,0.9745062535619436,6.983334651585399
1660,oil,1892,5312,5741,1558,2376,4521,5422,3690,2419,2023-07-07,PIXEL_0248,0.9745062535619436,6.983334651585399
1351,oil,1604,4584,4596,1390,2107,3899,4362,3274,2181,2023-09-30,PIXEL_0248,0.9745062535619436,6.983334651585399
1826,oil,2028,4448,4759,1813,2482,3964,4466,3535,2394,2023-10-10,PIXEL_0248,0.9745062535619436,6.983334651585399
2638,oil,2744,4404,4676,2534,2900,3955,4411,3394,2743,2023-10-15,PIXEL_0248,0.9745062535619436,6.983334651585399
1458,oil,1720,4496,4789,1528,2298,3932,4441,3544,2379,2023-10-30,PIXEL_0248,0.9745062535619436,6.983334651585399
1392,oil,1646,4528,4722,1477,2210,3806,4413,3329,2264,2023-11-04,PIXEL_0248,0.9745062535619436,6.983334651585399
1514,oil,1726,4375,4922,1534,2359,3942,4469,3565,2352,2023-11-09,PIXEL_0248,0.9745062535619436,6.983334651585399
1443,oil,1692,3570,3983,1622,2277,3335,3624,3505,2507,2023-11-29,PIXEL_0248,0.9745062535619436,6.983334651585399
1496,oil,1715,3475,3830,1675,2237,3226,3534,3616,2632,2023-12-09,PIXEL_0248,0.9745062535619436,6.983334651585399
1520,oil,1744,3526,3800,1791,2277,3152,3404,3772,2809,2023-12-19,PIXEL_0248,0.9745062535619436,6.983334651585399
1564,oil,1753,3526,3740,1830,2342,3088,3297,3891,2931,2023-12-24,PIXEL_0248,0.9745062535619436,6.983334651585399
1522,oil,1790,3544,3739,1938,2470,3149,3404,3974,2942,2023-12-29,PIXEL_0248,0.9745062535619436,6.983334651585399
524,oil,766,2154,2392,845,1301,1846,2098,2828,1975,2022-01-03,PIXEL_0249,1.0587975700097805,7.2007648609231
548,oil,781,2146,2380,854,1298,1843,2096,2818,1971,2022-01-03,PIXEL_0249,1.0587975700097805,7.2007648609231
453,oil,753,1632,2014,877,1261,1534,1821,2535,1855,2022-01-08,PIXEL_0249,1.0587975700097805,7.2007648609231
432,oil,743,1630,2013,872,1256,1531,1817,2539,1855,2022-01-08,PIXEL_0249,1.0587975700097805,7.2007648609231
596,oil,777,1660,1945,953,1283,1524,1679,2793,2189,2022-01-18,PIXEL_0249,1.0587975700097805,7.2007648609231
538,oil,738,1650,1945,930,1278,1516,1671,2817,2199,2022-01-18,PIXEL_0249,1.0587975700097805,7.2007648609231
596,oil,820,1896,2088,1056,1405,1677,1922,3060,2485,2022-01-23,PIXEL_0249,1.0587975700097805,7.2007648609231
568,oil,802,1886,2075,1040,1393,1662,1911,3051,2478,2022-01-23,PIXEL_0249,1.0587975700097805,7.2007648609231
2019,oil,2132,2850,3091,2268,2541,2716,2828,3830,3262,2022-01-28,PIXEL_0249,1.0587975700097805,7.2007648609231
1979,oil,2112,2852,3100,2260,2537,2715,2828,3851,3271,2022-01-28,PIXEL_0249,1.0587975700097805,7.2007648609231
2070,oil,2334,3480,3736,2600,3000,3231,3374,4488,3626,2022-02-07,PIXEL_0249,1.0587975700097805,7.2007648609231
1824,oil,1992,2872,3153,2206,2523,2700,2939,4378,3802,2022-02-12,PIXEL_0249,1.0587975700097805,7.2007648609231
1739,oil,1934,2858,3152,2174,2502,2681,2928,4399,3811,2022-02-12,PIXEL_0249,1.0587975700097805,7.2007648609231
1475,oil,1723,2742,3171,2030,2448,2568,2821,4420,3755,2022-02-17,PIXEL_0249,1.0587975700097805,7.2007648609231
1490,oil,1736,2742,3166,2040,2450,2571,2817,4405,3750,2022-02-17,PIXEL_0249,1.0587975700097805,7.2007648609231
1932,oil,2138,3072,3345,2368,2680,2893,3111,4421,3821,2022-02-22,PIXEL_0249,1.0587975700097805,7.2007648609231
1943,oil,2148,3078,3353,2376,2688,2902,3120,4426,3826,2022-02-22,PIXEL_0249,1.0587975700097805,7.2007648609231
1364,oil,1690,2818,3095,2007,2379,2563,2711,4092,3492,2022-02-27,PIXEL_0249,1.0587975700097805,7.2007648609231
1461,oil,1749,2798,3067,2040,2391,2554,2697,4083,3487,2022-02-27,PIXEL_0249,1.0587975700097805,7.2007648609231
1703,oil,1871,2880,3214,2040,2479,2695,2873,4513,3950,2022-03-04,PIXEL_0249,1.0587975700097805,7.2007648609231
1678,oil,1855,2878,3216,2030,2477,2693,2872,4522,3958,2022-03-04,PIXEL_0249,1.0587975700097805,7.2007648609231
2074,oil,2226,2788,3004,2230,2531,2755,2864,3073,2445,2022-03-29,PIXEL_0249,1.0587975700097805,7.2007648609231
2086,oil,2224,2622,2868,2228,2468,2600,2717,3069,2396,2022-03-29,PIXEL_0249,1.0587975700097805,7.2007648609231
1448,oil,1914,4444,4464,1521,2353,3910,4309,3297,2302,2022-05-13,PIXEL_0249,1.0587975700097805,7.2007648609231
1448,oil,1913,4440,4455,1520,2350,3902,4300,3291,2298,2022-05-13,PIXEL_0249,1.0587975700097805,7.2007648609231
1541,oil,2036,4696,4917,1516,2439,4153,4591,3511,2440,2022-05-23,PIXEL_0249,1.0587975700097805,7.2007648609231
1465,oil,2018,4764,4981,1470,2436,4181,4609,3518,2441,2022-05-23,PIXEL_0249,1.0587975700097805,7.2007648609231
1553,oil,1880,3790,4078,1694,2447,3464,3858,3757,2854,2022-06-02,PIXEL_0249,1.0587975700097805,7.2007648609231
1544,oil,1872,3777,4064,1689,2440,3453,3842,3747,2847,2022-06-02,PIXEL_0249,1.0587975700097805,7.2007648609231
2450,oil,2766,4760,5188,2606,3312,4505,4864,4210,2954,2022-06-17,PIXEL_0249,1.0587975700097805,7.2007648609231
2436,oil,2750,4740,5168,2594,3293,4487,4846,4201,2952,2022-06-17,PIXEL_0249,1.0587975700097805,7.2007648609231
1416,oil,1789,3768,4004,1651,2436,3366,3717,3454,2434,2022-06-22,PIXEL_0249,1.0587975700097805,7.2007648609231
3570,oil,3746,5184,4957,3712,3705,4438,4745,5071,4063,2022-08-11,PIXEL_0249,1.0587975700097805,7.2007648609231
3480,oil,3668,5116,4932,3642,3667,4404,4711,5063,4068,2022-08-11,PIXEL_0249,1.0587975700097805,7.2007648609231
1372,oil,1916,4976,4947,1444,2505,4255,4533,3518,2370,2022-09-25,PIXEL_0249,1.0587975700097805,7.2007648609231
1433,oil,1936,4892,4884,1482,2506,4211,4489,3508,2368,2022-09-25,PIXEL_0249,1.0587975700097805,7.2007648609231
1633,oil,2016,4544,4661,1631,2496,4039,4602,3611,2664,2022-10-20,PIXEL_0249,1.0587975700097805,7.2007648609231
1590,oil,2002,4576,4687,1610,2497,4060,4633,3621,2668,2022-10-20,PIXEL_0249,1.0587975700097805,7.2007648609231
1558,oil,1963,4321,4505,1612,2453,3806,4325,3570,2676,2022-10-30,PIXEL_0249,1.0587975700097805,7.2007648609231
1602,oil,1976,4277,4452,1636,2443,3777,4282,3545,2666,2022-10-30,PIXEL_0249,1.0587975700097805,7.2007648609231
